lon,lat
31.12716,114.38944, 
31.12922,114.39052, 
31.13128,114.3916, 
31.13539,114.39378, 
31.13745,114.39487, 
31.13951,114.39596, 
31.14157,114.39704, 
31.14363,114.39813, 
31.14569,114.39922, 
31.14775,114.40031, 
31.14981,114.40139, 
31.15187,114.40248, 
31.15393,114.40357, 
31.15599,114.40466, 
31.15805,114.40574, 
31.16012,114.40683, 
31.16218,114.40792, 
31.16424,114.40901, 
31.1663,114.4101, 
31.16836,114.41119, 
31.17042,114.41227, 
31.17248,114.41336, 
31.17454,114.41444, 
31.1766,114.41553, 
31.17866,114.41662, 
31.18072,114.41771, 
31.18278,114.4188, 
31.18484,114.41988, 
31.1869,114.42097, 
31.18896,114.42205, 
31.19102,114.42314, 
31.19308,114.42423, 
31.19514,114.42531, 
31.1972,114.4264, 
31.19926,114.42749, 
31.20132,114.42857, 
31.20338,114.42966, 
31.20544,114.43074, 
31.2075,114.43183, 
31.21162,114.43401, 
31.21368,114.43509, 
31.21574,114.43618, 
31.2178,114.43727, 
31.21986,114.43836, 
31.22192,114.43945, 
31.22397,114.44053, 
31.22603,114.44163, 
31.22809,114.44272, 
31.23015,114.44381, 
31.23221,114.4449, 
31.23426,114.44599, 
31.23632,114.44708, 
31.23838,114.44818, 
31.24044,114.44927, 
31.24249,114.45036, 
31.24455,114.45145, 
31.24661,114.45254, 
31.25072,114.45473, 
31.25278,114.45582, 
31.25484,114.45691, 
31.25689,114.458, 
31.25895,114.45909, 
31.26307,114.46124, 
31.26514,114.4623, 
31.26721,114.46335, 
31.26929,114.46437, 
31.27346,114.46638, 
31.27556,114.46735, 
31.27766,114.4683, 
31.27977,114.46924, 
31.28399,114.47107, 
31.28611,114.47195, 
31.28823,114.47282, 
31.29036,114.47367, 
31.29462,114.47533, 
31.29676,114.47613, 
31.29891,114.47691, 
31.30321,114.47844, 
31.30536,114.47918, 
31.30752,114.4799, 
31.30968,114.4806, 
31.31184,114.48128, 
31.31401,114.48194, 
31.31618,114.48259, 
31.31835,114.48322, 
31.32271,114.48443, 
31.32489,114.485, 
31.32708,114.48557, 
31.33145,114.48664, 
31.33364,114.48715, 
31.33584,114.48764, 
31.33803,114.48811, 
31.34023,114.48856, 
31.34242,114.489, 
31.34462,114.48942, 
31.34682,114.48982, 
31.34903,114.4902, 
31.35123,114.49057, 
31.35344,114.49093, 
31.35565,114.49127, 
31.35785,114.49159, 
31.36006,114.49189, 
31.36227,114.49218, 
31.36448,114.49245, 
31.3667,114.4927, 
31.36891,114.49294, 
31.37112,114.49316, 
31.37333,114.49338, 
31.37554,114.49358, 
31.37776,114.49378, 
31.37997,114.49399, 
31.38218,114.4942, 
31.38439,114.49441, 
31.3866,114.49462, 
31.38881,114.49484, 
31.39102,114.49505, 
31.39324,114.49526, 
31.39545,114.49548, 
31.39766,114.49569, 
31.39987,114.4959, 
31.40208,114.49612, 
31.40429,114.49633, 
31.4065,114.49654, 
31.40871,114.49676, 
31.41092,114.49697, 
31.41313,114.49718, 
31.41534,114.49739, 
31.41755,114.4976, 
31.41976,114.49781, 
31.42197,114.49803, 
31.42418,114.49824, 
31.42639,114.49845, 
31.4286,114.49866, 
31.43081,114.49887, 
31.43302,114.49908, 
31.43523,114.49929, 
31.43744,114.49949, 
31.43965,114.4997, 
31.44186,114.49991, 
31.44407,114.50012, 
31.44628,114.50032, 
31.44849,114.50053, 
31.4507,114.50073, 
31.4529,114.50094, 
31.45511,114.50115, 
31.45732,114.50135, 
31.45953,114.50156, 
31.46174,114.50176, 
31.46395,114.50197, 
31.46616,114.50218, 
31.46837,114.50238, 
31.47058,114.50259, 
31.47279,114.50279, 
31.475,114.503, 
31.47721,114.5032, 
31.47942,114.50341, 
31.48162,114.50361, 
31.48383,114.50382, 
31.48604,114.50403, 
31.48825,114.50423, 
31.49045,114.50444, 
31.49266,114.50465, 
31.49487,114.50485, 
31.49708,114.50506, 
31.49928,114.50527, 
31.50149,114.50547, 
31.5037,114.50568, 
31.5059,114.50589, 
31.50811,114.50609, 
31.51031,114.5063, 
31.51252,114.50651, 
31.51472,114.50671, 
31.51693,114.50692, 
31.51914,114.50713, 
31.52134,114.50733, 
31.52355,114.50754, 
31.52575,114.50774, 
31.52795,114.50795, 
31.53016,114.50815, 
31.53236,114.50836, 
31.53456,114.50857, 
31.53677,114.50877, 
31.53897,114.50898, 
31.54117,114.50919, 
31.54338,114.5094, 
31.54558,114.50961, 
31.54778,114.50982, 
31.54998,114.51004, 
31.55218,114.51025, 
31.55439,114.51046, 
31.55659,114.51067, 
31.55879,114.51088, 
31.56099,114.51109, 
31.56319,114.5113, 
31.5654,114.51152, 
31.5676,114.51173, 
31.5698,114.51194, 
31.572,114.51215, 
31.5742,114.51236, 
31.5764,114.51257, 
31.5786,114.51278, 
31.58081,114.51299, 
31.58301,114.51319, 
31.58521,114.5134, 
31.58741,114.51361, 
31.58961,114.51382, 
31.59181,114.51403, 
31.59401,114.51424, 
31.59621,114.51444, 
31.59841,114.51465, 
31.60061,114.51486, 
31.60281,114.51506, 
31.60501,114.51527, 
31.60721,114.51548, 
31.6094,114.51568, 
31.6116,114.51589, 
31.6138,114.51609, 
31.616,114.5163, 
31.62039,114.51671, 
31.62259,114.51692, 
31.62479,114.51712, 
31.62698,114.51732, 
31.62918,114.51753, 
31.63138,114.51773, 
31.63357,114.51794, 
31.63577,114.51815, 
31.63796,114.51836, 
31.64016,114.51856, 
31.64235,114.51877, 
31.64455,114.51897, 
31.64675,114.51918, 
31.64894,114.51939, 
31.65114,114.51959, 
31.65333,114.5198, 
31.65553,114.52, 
31.65772,114.52021, 
31.65992,114.52042, 
31.66211,114.52062, 
31.66431,114.52083, 
31.6665,114.52103, 
31.6687,114.52124, 
31.67089,114.52145, 
31.67309,114.52166, 
31.67528,114.52186, 
31.67747,114.52206, 
31.67967,114.52227, 
31.68186,114.52247, 
31.68405,114.52267, 
31.68625,114.52288, 
31.68844,114.52308, 
31.69063,114.52328, 
31.69282,114.52349, 
31.69501,114.52369, 
31.69721,114.52389, 
31.6994,114.52409, 
31.70159,114.5243, 
31.70378,114.5245, 
31.70597,114.5247, 
31.70816,114.5249, 
31.71035,114.5251, 
31.71255,114.52531, 
31.71474,114.52551, 
31.71693,114.52571, 
31.71912,114.52591, 
31.72131,114.52611, 
31.7235,114.52631, 
31.72568,114.52651, 
31.72787,114.52671, 
31.73006,114.52691, 
31.73225,114.52711, 
31.73444,114.52731, 
31.73663,114.52751, 
31.73881,114.52771, 
31.741,114.52791, 
31.74319,114.52811, 
31.74538,114.52831, 
31.74756,114.52852, 
31.74975,114.52872, 
31.75193,114.52892, 
31.75412,114.52912, 
31.75631,114.52932, 
31.75849,114.52952, 
31.76068,114.52973, 
31.76287,114.52993, 
31.76506,114.53013, 
31.76724,114.53033, 
31.76943,114.53054, 
31.77161,114.53074, 
31.7738,114.53094, 
31.77599,114.53115, 
31.77817,114.53135, 
31.78036,114.53156, 
31.78254,114.53176, 
31.78473,114.53197, 
31.78691,114.53217, 
31.7891,114.53238, 
31.79128,114.53259, 
31.79346,114.53279, 
31.79565,114.533, 
31.79783,114.53321, 
31.80001,114.53341, 
31.80219,114.53362, 
31.80437,114.53383, 
31.80655,114.53404, 
31.80873,114.53424, 
31.81091,114.53445, 
31.81309,114.53466, 
31.81527,114.53487, 
31.81745,114.53508, 
31.81963,114.53529, 
31.82181,114.5355, 
31.82398,114.53572, 
31.82616,114.53593, 
31.82834,114.53614, 
31.83052,114.53635, 
31.83269,114.53657, 
31.83487,114.53678, 
31.83705,114.53699, 
31.83922,114.53721, 
31.8414,114.53742, 
31.84358,114.53763, 
31.84575,114.53785, 
31.84793,114.53806, 
31.8501,114.53827, 
31.85228,114.53848, 
31.85445,114.5387, 
31.85663,114.53891, 
31.8588,114.53912, 
31.86098,114.53934, 
31.86315,114.53955, 
31.86533,114.53977, 
31.8675,114.53998, 
31.86968,114.5402, 
31.87185,114.54041, 
31.87403,114.54063, 
31.8762,114.54084, 
31.87837,114.54106, 
31.88055,114.54127, 
31.88272,114.54149, 
31.8849,114.5417, 
31.88707,114.54191, 
31.88925,114.54213, 
31.89142,114.54234, 
31.89359,114.54255, 
31.89577,114.54276, 
31.89794,114.54297, 
31.90011,114.54318, 
31.90228,114.54339, 
31.90445,114.5436, 
31.90663,114.54381, 
31.9088,114.54403, 
31.91097,114.54424, 
31.91314,114.54445, 
31.91531,114.54466, 
31.91748,114.54487, 
31.91965,114.54509, 
31.92181,114.5453, 
31.92398,114.54552, 
31.92615,114.54573, 
31.92832,114.54595, 
31.93049,114.54616, 
31.93266,114.54638, 
31.93483,114.54659, 
31.93699,114.54681, 
31.93916,114.54702, 
31.94133,114.54724, 
31.9435,114.54745, 
31.94566,114.54767, 
31.94783,114.54788, 
31.95,114.5481, 
31.95216,114.54831, 
31.95433,114.54853, 
31.9565,114.54874, 
31.95866,114.54895, 
31.96083,114.54917, 
31.963,114.54938, 
31.96516,114.54959, 
31.96733,114.5498, 
31.96949,114.55001, 
31.97166,114.55022, 
31.97382,114.55043, 
31.97599,114.55063, 
31.97815,114.55084, 
31.98032,114.55105, 
31.98248,114.55126, 
31.98465,114.55147, 
31.98681,114.55167, 
31.98898,114.55188, 
31.99114,114.55208, 
31.9933,114.55229, 
31.99547,114.5525, 
31.99763,114.5527, 
31.99979,114.55291, 
32.00195,114.55312, 
32.00412,114.55333, 
32.00628,114.55353, 
32.00844,114.55374, 
32.0106,114.55395, 
32.01276,114.55415, 
32.01492,114.55436, 
32.01708,114.55456, 
32.01924,114.55477, 
32.0214,114.55497, 
32.02356,114.55517, 
32.02572,114.55537, 
32.02788,114.55557, 
32.03004,114.55577, 
32.0322,114.55597, 
32.03436,114.55617, 
32.03651,114.55637, 
32.03867,114.55657, 
32.04083,114.55677, 
32.04299,114.55697, 
32.04515,114.55717, 
32.0473,114.55737, 
32.04946,114.55758, 
32.05162,114.55777, 
32.05377,114.55797, 
32.05593,114.55818, 
32.05809,114.55838, 
32.06024,114.55858, 
32.0624,114.55878, 
32.06456,114.55898, 
32.06671,114.55918, 
32.06887,114.55938, 
32.07103,114.55959, 
32.07318,114.55979, 
32.07534,114.55999, 
32.0775,114.5602, 
32.07965,114.5604, 
32.08181,114.56061, 
32.08396,114.56081, 
32.08612,114.56102, 
32.08827,114.56122, 
32.09043,114.56142, 
32.09258,114.56163, 
32.09474,114.56183, 
32.09689,114.56204, 
32.09904,114.56224, 
32.1012,114.56245, 
32.10335,114.56266, 
32.1055,114.56286, 
32.10766,114.56307, 
32.10981,114.56327, 
32.11196,114.56348, 
32.11412,114.56369, 
32.11627,114.56389, 
32.11842,114.5641, 
32.12057,114.56431, 
32.12273,114.56451, 
32.12488,114.56472, 
32.12703,114.56493, 
32.12918,114.56514, 
32.13133,114.56534, 
32.13349,114.56555, 
32.13564,114.56575, 
32.13779,114.56596, 
32.13994,114.56616, 
32.14209,114.56636, 
32.14425,114.56657, 
32.1464,114.56677, 
32.14855,114.56697, 
32.1507,114.56717, 
32.15285,114.56737, 
32.155,114.56758, 
32.15715,114.56778, 
32.1593,114.56798, 
32.16145,114.56819, 
32.1636,114.56839, 
32.16575,114.5686, 
32.1679,114.56881, 
32.17005,114.56901, 
32.1722,114.56922, 
32.17435,114.56942, 
32.1765,114.56962, 
32.17865,114.56983, 
32.1808,114.57003, 
32.18294,114.57024, 
32.18509,114.57044, 
32.18724,114.57064, 
32.18939,114.57085, 
32.19154,114.57105, 
32.19369,114.57125, 
32.19583,114.57145, 
32.19798,114.57166, 
32.20013,114.57186, 
32.20228,114.57206, 
32.20442,114.57226, 
32.20657,114.57247, 
32.20872,114.57267, 
32.21087,114.57287, 
32.21302,114.57307, 
32.21516,114.57327, 
32.21731,114.57347, 
32.21946,114.57367, 
32.2216,114.57387, 
32.22375,114.57407, 
32.2259,114.57427, 
32.22804,114.57447, 
32.23019,114.57467, 
32.23234,114.57487, 
32.23449,114.57507, 
32.23663,114.57527, 
32.23878,114.57547, 
32.24092,114.57567, 
32.24307,114.57587, 
32.24522,114.57607, 
32.24736,114.57627, 
32.24951,114.57646, 
32.25165,114.57666, 
32.2538,114.57686, 
32.25595,114.57706, 
32.25809,114.57726, 
32.26024,114.57746, 
32.26238,114.57766, 
32.26453,114.57786, 
32.26668,114.57806, 
32.26882,114.57827, 
32.27097,114.57847, 
32.27311,114.57867, 
32.27526,114.57888, 
32.2774,114.57908, 
32.27955,114.57928, 
32.2817,114.57949, 
32.28384,114.57969, 
32.28599,114.5799, 
32.28813,114.5801, 
32.29028,114.5803, 
32.29243,114.58051, 
32.29457,114.58071, 
32.29672,114.58092, 
32.29886,114.58112, 
32.30101,114.58133, 
32.30316,114.58153, 
32.3053,114.58174, 
32.30745,114.58194, 
32.30959,114.58215, 
32.31174,114.58235, 
32.31389,114.58255, 
32.31603,114.58276, 
32.31818,114.58296, 
32.32032,114.58317, 
32.32247,114.58337, 
32.32461,114.58358, 
32.32676,114.58378, 
32.32891,114.58398, 
32.33105,114.58419, 
32.3332,114.5844, 
32.33534,114.58461, 
32.33749,114.58483, 
32.33963,114.58506, 
32.34178,114.5853, 
32.34392,114.58557, 
32.34606,114.58584, 
32.34821,114.58613, 
32.35035,114.58644, 
32.35249,114.58677, 
32.35463,114.5871, 
32.35677,114.58746, 
32.35891,114.58783, 
32.36105,114.58821, 
32.36318,114.58861, 
32.36532,114.58902, 
32.36745,114.58944, 
32.36958,114.58988, 
32.37171,114.59034, 
32.37384,114.59081, 
32.37597,114.59129, 
32.3781,114.59179, 
32.38022,114.59231, 
32.38234,114.59284, 
32.38446,114.59338, 
32.38658,114.59394, 
32.3887,114.59452, 
32.39081,114.5951, 
32.39293,114.59571, 
32.39504,114.59633, 
32.39714,114.59696, 
32.39925,114.59761, 
32.40135,114.59827, 
32.40345,114.59895, 
32.40554,114.59965, 
32.40764,114.60036, 
32.40973,114.60108, 
32.41182,114.60182, 
32.4139,114.60257, 
32.41598,114.60335, 
32.41806,114.60413, 
32.42014,114.60493, 
32.42221,114.60574, 
32.42428,114.60657, 
32.42634,114.60741, 
32.4284,114.60827, 
32.43046,114.60914, 
32.43252,114.61003, 
32.43457,114.61092, 
32.43663,114.61182, 
32.43868,114.61272, 
32.44073,114.61362, 
32.44279,114.61451, 
32.44484,114.61541, 
32.44689,114.61631, 
32.44895,114.6172, 
32.451,114.6181, 
32.45306,114.61899, 
32.45511,114.61988, 
32.45717,114.62076, 
32.45923,114.62163, 
32.4613,114.62248, 
32.46337,114.62332, 
32.46544,114.62414, 
32.46752,114.62495, 
32.4696,114.62574, 
32.47168,114.62652, 
32.47377,114.62729, 
32.47585,114.62804, 
32.47795,114.62878, 
32.48004,114.6295, 
32.48214,114.63021, 
32.48423,114.63091, 
32.48634,114.6316, 
32.48844,114.63227, 
32.49055,114.63292, 
32.49266,114.63356, 
32.49477,114.63419, 
32.49689,114.6348, 
32.499,114.63539, 
32.50112,114.63598, 
32.50324,114.63654, 
32.50537,114.6371, 
32.50749,114.63764, 
32.50962,114.63816, 
32.51175,114.63867, 
32.51388,114.63917, 
32.51602,114.63965, 
32.51815,114.64011, 
32.52029,114.64056, 
32.52242,114.641, 
32.52456,114.64142, 
32.5267,114.64183, 
32.52884,114.64223, 
32.53099,114.64261, 
32.53313,114.64297, 
32.53528,114.64332, 
32.53742,114.64365, 
32.53957,114.64397, 
32.54172,114.64428, 
32.54387,114.64457, 
32.54602,114.64484, 
32.54817,114.6451, 
32.55033,114.64535, 
32.55248,114.64558, 
32.55463,114.64581, 
32.55678,114.64602, 
32.55894,114.64622, 
32.56109,114.64643, 
32.56324,114.64663, 
32.5654,114.64684, 
32.56755,114.64704, 
32.5697,114.64725, 
32.57186,114.64746, 
32.57401,114.64766, 
32.57617,114.64787, 
32.57832,114.64808, 
32.58048,114.64829, 
32.58263,114.6485, 
32.58479,114.64872, 
32.58694,114.64893, 
32.5891,114.64914, 
32.59125,114.64935, 
32.5934,114.64956, 
32.59556,114.64978, 
32.59772,114.64999, 
32.59987,114.65021, 
32.60203,114.65042, 
32.60418,114.65063, 
32.60634,114.65085, 
32.60849,114.65106, 
32.61065,114.65127, 
32.61281,114.65149, 
32.61496,114.6517, 
32.61712,114.65191, 
32.61927,114.65213, 
32.62143,114.65234, 
32.62359,114.65255, 
32.62574,114.65276, 
32.6279,114.65297, 
32.63005,114.65318, 
32.63221,114.6534, 
32.63437,114.65361, 
32.63652,114.65382, 
32.63868,114.65403, 
32.64083,114.65424, 
32.64299,114.65445, 
32.64515,114.65467, 
32.6473,114.65488, 
32.64946,114.65509, 
32.65161,114.6553, 
32.65377,114.65551, 
32.65593,114.65572, 
32.65808,114.65593, 
32.66024,114.65614, 
32.66239,114.65635, 
32.66455,114.65657, 
32.6667,114.65678, 
32.66886,114.65699, 
32.67101,114.65721, 
32.67317,114.65742, 
32.67532,114.65763, 
32.67747,114.65785, 
32.67963,114.65806, 
32.68178,114.65828, 
32.68394,114.65849, 
32.68609,114.6587, 
32.68824,114.65892, 
32.6904,114.65913, 
32.69255,114.65934, 
32.69471,114.65955, 
32.69686,114.65976, 
32.69901,114.65997, 
32.70117,114.66018, 
32.70332,114.66039, 
32.70547,114.66061, 
32.70762,114.66082, 
32.70978,114.66103, 
32.71193,114.66124, 
32.71408,114.66145, 
32.71623,114.66167, 
32.71838,114.66188, 
32.72054,114.66209, 
32.72269,114.6623, 
32.72484,114.66251, 
32.72699,114.66272, 
32.72914,114.66293, 
32.7313,114.66314, 
32.73345,114.66335, 
32.7356,114.66357, 
32.73775,114.66378, 
32.7399,114.66399, 
32.74205,114.6642, 
32.74421,114.66441, 
32.74636,114.66462, 
32.74851,114.66483, 
32.75066,114.66504, 
32.75281,114.66526, 
32.75496,114.66547, 
32.75711,114.66568, 
32.75926,114.6659, 
32.76142,114.66611, 
32.76357,114.66632, 
32.76572,114.66653, 
32.76787,114.66674, 
32.77002,114.66696, 
32.77217,114.66717, 
32.77432,114.66738, 
32.77647,114.66759, 
32.77863,114.66781, 
32.78078,114.66802, 
32.78293,114.66823, 
32.78508,114.66845, 
32.78723,114.66866, 
32.78938,114.66887, 
32.79153,114.66908, 
32.79368,114.6693, 
32.79583,114.66951, 
32.79798,114.66972, 
32.80013,114.66993, 
32.80228,114.67015, 
32.80444,114.67036, 
32.80659,114.67057, 
32.80874,114.67078, 
32.81089,114.67099, 
32.81304,114.67121, 
32.81519,114.67142, 
32.81734,114.67163, 
32.81949,114.67184, 
32.82164,114.67206, 
32.8238,114.67227, 
32.82595,114.67249, 
32.8281,114.6727, 
32.83025,114.67292, 
32.8324,114.67313, 
32.83456,114.67335, 
32.83671,114.67356, 
32.83886,114.67378, 
32.84101,114.67399, 
32.84317,114.67421, 
32.84532,114.67442, 
32.84747,114.67464, 
32.84962,114.67485, 
32.85178,114.67506, 
32.85393,114.67527, 
32.85608,114.67549, 
32.85823,114.6757, 
32.86038,114.67591, 
32.86254,114.67612, 
32.86469,114.67633, 
32.86684,114.67655, 
32.86899,114.67676, 
32.87114,114.67697, 
32.8733,114.67719, 
32.87545,114.6774, 
32.8776,114.67761, 
32.87975,114.67782, 
32.8819,114.67803, 
32.88405,114.67825, 
32.8862,114.67846, 
32.88836,114.67867, 
32.89051,114.67888, 
32.89266,114.67908, 
32.89481,114.67929, 
32.89696,114.6795, 
32.89911,114.67971, 
32.90126,114.67992, 
32.90341,114.68013, 
32.90556,114.68034, 
32.90772,114.68055, 
32.90987,114.68076, 
32.91202,114.68097, 
32.91417,114.68118, 
32.91632,114.68139, 
32.91847,114.68161, 
32.92062,114.68182, 
32.92277,114.68203, 
32.92492,114.68224, 
32.92707,114.68245, 
32.92922,114.68266, 
32.93137,114.68288, 
32.93352,114.68309, 
32.93567,114.6833, 
32.93782,114.68351, 
32.93997,114.68372, 
32.94212,114.68393, 
32.94427,114.68414, 
32.94642,114.68435, 
32.94857,114.68456, 
32.95072,114.68478, 
32.95287,114.68499, 
32.95502,114.6852, 
32.95717,114.68541, 
32.95933,114.68562, 
32.96148,114.68583, 
32.96363,114.68605, 
32.96578,114.68626, 
32.96793,114.68647, 
32.97008,114.68668, 
32.97223,114.68689, 
32.97438,114.6871, 
32.97653,114.68731, 
32.97868,114.68752, 
32.98083,114.68774, 
32.98299,114.68795, 
32.98514,114.68816, 
32.98729,114.68837, 
32.98944,114.68859, 
32.99159,114.6888, 
32.99374,114.68902, 
32.99589,114.68923, 
32.99805,114.68945, 
33.0002,114.68967, 
33.00235,114.68989, 
33.0045,114.69011, 
33.00665,114.69033, 
33.00881,114.69055, 
33.01096,114.69077, 
33.01311,114.69099, 
33.01526,114.69121, 
33.01742,114.69143, 
33.01957,114.69165, 
33.02172,114.69187, 
33.02388,114.69209, 
33.02603,114.69231, 
33.02818,114.69253, 
33.03033,114.69275, 
33.03249,114.69297, 
33.03464,114.69319, 
33.03679,114.69341, 
33.03895,114.69363, 
33.0411,114.69384, 
33.04325,114.69406, 
33.04541,114.69428, 
33.04756,114.69449, 
33.04972,114.69471, 
33.05187,114.69493, 
33.05403,114.69514, 
33.05618,114.69536, 
33.05834,114.69557, 
33.06049,114.69579, 
33.06265,114.696, 
33.0648,114.69621, 
33.06696,114.69643, 
33.06911,114.69664, 
33.07127,114.69685, 
33.07343,114.69706, 
33.07558,114.69727, 
33.07774,114.69748, 
33.07989,114.69769, 
33.08205,114.6979, 
33.08421,114.69811, 
33.08636,114.69832, 
33.08852,114.69853, 
33.09067,114.69874, 
33.09283,114.69895, 
33.09499,114.69916, 
33.09715,114.69937, 
33.0993,114.69958, 
33.10146,114.69979, 
33.10362,114.7, 
33.10578,114.70021, 
33.10793,114.70042, 
33.11009,114.70063, 
33.11225,114.70084, 
33.11441,114.70105, 
33.11657,114.70126, 
33.11872,114.70147, 
33.12088,114.70168, 
33.12304,114.70188, 
33.1252,114.70209, 
33.12736,114.7023, 
33.12952,114.70251, 
33.13168,114.70272, 
33.13384,114.70293, 
33.136,114.70314, 
33.13816,114.70335, 
33.14032,114.70356, 
33.14248,114.70377, 
33.14464,114.70398, 
33.1468,114.70419, 
33.14896,114.7044, 
33.15112,114.70461, 
33.15328,114.70482, 
33.15544,114.70503, 
33.1576,114.70524, 
33.15976,114.70545, 
33.16192,114.70566, 
33.16408,114.70587, 
33.16624,114.70608, 
33.1684,114.70629, 
33.17056,114.7065, 
33.17272,114.70671, 
33.17488,114.70692, 
33.17704,114.70714, 
33.1792,114.70735, 
33.18136,114.70756, 
33.18352,114.70777, 
33.18568,114.70798, 
33.18784,114.70819, 
33.19,114.70841, 
33.19216,114.70862, 
33.19432,114.70883, 
33.19648,114.70904, 
33.19864,114.70926, 
33.2008,114.70947, 
33.20296,114.70968, 
33.20512,114.7099, 
33.20728,114.71011, 
33.20944,114.71032, 
33.2116,114.71054, 
33.21376,114.71075, 
33.21592,114.71096, 
33.21808,114.71118, 
33.22024,114.71139, 
33.2224,114.7116, 
33.22456,114.71181, 
33.22671,114.71202, 
33.22887,114.71224, 
33.23103,114.71245, 
33.23319,114.71266, 
33.23535,114.71287, 
33.2375,114.71308, 
33.23966,114.71329, 
33.24182,114.7135, 
33.24398,114.71371, 
33.24613,114.71392, 
33.24829,114.71413, 
33.25045,114.71435, 
33.25261,114.71456, 
33.25476,114.71477, 
33.25692,114.71498, 
33.25908,114.7152, 
33.26123,114.71541, 
33.26339,114.71563, 
33.26555,114.71584, 
33.2677,114.71606, 
33.26986,114.71627, 
33.27201,114.71649, 
33.27417,114.7167, 
33.27633,114.71692, 
33.27848,114.71714, 
33.28064,114.71735, 
33.2828,114.71757, 
33.28495,114.71778, 
33.28711,114.718, 
33.28926,114.71821, 
33.29142,114.71843, 
33.29357,114.71864, 
33.29573,114.71886, 
33.29789,114.71907, 
33.30004,114.71929, 
33.3022,114.7195, 
33.30435,114.71972, 
33.30651,114.71994, 
33.30866,114.72015, 
33.31082,114.72037, 
33.31297,114.72058, 
33.31513,114.72079, 
33.31728,114.72101, 
33.31944,114.72122, 
33.32159,114.72143, 
33.32375,114.72165, 
33.3259,114.72186, 
33.32806,114.72207, 
33.33021,114.72228, 
33.33237,114.7225, 
33.33452,114.72271, 
33.33668,114.72292, 
33.33883,114.72313, 
33.34099,114.72334, 
33.34314,114.72356, 
33.3453,114.72376, 
33.34745,114.72398, 
33.34961,114.72419, 
33.35176,114.7244, 
33.35392,114.72461, 
33.35607,114.72482, 
33.35823,114.72503, 
33.36038,114.72525, 
33.36253,114.72546, 
33.36469,114.72567, 
33.36684,114.72588, 
33.369,114.72609, 
33.37115,114.72631, 
33.37331,114.72652, 
33.37546,114.72673, 
33.37762,114.72694, 
33.37977,114.72715, 
33.38193,114.72737, 
33.38408,114.72758, 
33.38623,114.7278, 
33.38839,114.72801, 
33.39054,114.72822, 
33.3927,114.72844, 
33.39485,114.72865, 
33.39701,114.72887, 
33.39916,114.72908, 
33.40132,114.72929, 
33.40347,114.72951, 
33.40563,114.72972, 
33.40778,114.72993, 
33.40994,114.73015, 
33.41209,114.73036, 
33.41425,114.73058, 
33.4164,114.73079, 
33.41856,114.73101, 
33.42071,114.73123, 
33.42287,114.73144, 
33.42502,114.73166, 
33.42718,114.73188, 
33.42934,114.7321, 
33.43149,114.73231, 
33.43365,114.73253, 
33.4358,114.73275, 
33.43796,114.73297, 
33.44011,114.73318, 
33.44227,114.7334, 
33.44442,114.73362, 
33.44658,114.73383, 
33.44873,114.73405, 
33.45089,114.73427, 
33.45304,114.73448, 
33.4552,114.7347, 
33.45735,114.73491, 
33.45951,114.73513, 
33.46166,114.73534, 
33.46382,114.73556, 
33.46597,114.73577, 
33.46812,114.73599, 
33.47028,114.73621, 
33.47243,114.73642, 
33.47459,114.73664, 
33.47674,114.73686, 
33.4789,114.73707, 
33.48105,114.73729, 
33.4832,114.7375, 
33.48536,114.73772, 
33.48751,114.73794, 
33.48967,114.73815, 
33.49182,114.73837, 
33.49398,114.73859, 
33.49613,114.7388, 
33.49828,114.73902, 
33.50044,114.73923, 
33.50259,114.73944, 
33.50475,114.73966, 
33.5069,114.73987, 
33.50905,114.74009, 
33.51121,114.7403, 
33.51336,114.74051, 
33.51552,114.74073, 
33.51767,114.74094, 
33.51982,114.74116, 
33.52198,114.74137, 
33.52413,114.74159, 
33.52629,114.74181, 
33.52844,114.74202, 
33.5306,114.74224, 
33.53275,114.74245, 
33.53491,114.74267, 
33.53706,114.74288, 
33.53921,114.74309, 
33.54137,114.74331, 
33.54352,114.74352, 
33.54568,114.74373, 
33.54783,114.74394, 
33.54999,114.74415, 
33.55214,114.74436, 
33.55429,114.74457, 
33.55645,114.74478, 
33.5586,114.74499, 
33.56075,114.74521, 
33.56291,114.74542, 
33.56506,114.74563, 
33.56721,114.74585, 
33.56937,114.74606, 
33.57152,114.74628, 
33.57368,114.7465, 
33.57583,114.74671, 
33.57798,114.74693, 
33.58014,114.74715, 
33.58229,114.74737, 
33.58444,114.74758, 
33.5866,114.7478, 
33.58875,114.74802, 
33.5909,114.74823, 
33.59306,114.74845, 
33.59521,114.74867, 
33.59737,114.74889, 
33.59952,114.7491, 
33.60167,114.74932, 
33.60383,114.74953, 
33.60598,114.74974, 
33.60814,114.74996, 
33.61029,114.75017, 
33.61244,114.75039, 
33.6146,114.7506, 
33.61675,114.75081, 
33.6189,114.75102, 
33.62106,114.75124, 
33.62321,114.75145, 
33.62537,114.75167, 
33.62752,114.75188, 
33.62967,114.75209, 
33.63183,114.7523, 
33.63398,114.75251, 
33.63613,114.75273, 
33.63829,114.75294, 
33.64044,114.75315, 
33.64259,114.75337, 
33.64474,114.75358, 
33.64689,114.7538, 
33.64905,114.75402, 
33.6512,114.75424, 
33.65335,114.75446, 
33.6555,114.75469, 
33.65765,114.75491, 
33.6598,114.75514, 
33.66195,114.75536, 
33.6641,114.75559, 
